0,0
2000,60
4000,0
6000,60
8000,0
10000,60
12000,0
14000,60
16000,0
18000,60
20000,0
20500,0
21500,12
22500,0
23500,12
24500,0
25000,0
27000,60
29000,0
31000,60
33000,0
35000,60
37000,0
39000,60
41000,0
43000,60
45000,0
45500,0
46500,12
47500,0
48500,12
49500,0
50000,0
52000,60
54000,0
56000,60
58000,0
60000,60
62000,0
64000,60
66000,0
68000,60
70000,0
70500,0
71500,12
72500,0
73500,12
74500,0
75000,0
77000,60
79000,0
81000,60
83000,0
85000,60
87000,0
89000,60
91000,0
93000,60
95000,0
95500,0
96500,12
97500,0
98500,12
99500,0
100000,0
100333,60
100666,0
101000,60
101333,0
101666,60
102000,0
102333,60
102666,0
103000,60
103333,0
103666,60
108250,60
108500,0
108750,60
109000,0
109250,60
109500,0
109750,60
110000,0
110250,60
110500,0
110750,60
112000,0
114000,0
114500,60
115000,0
115500,60
116000,0
116500,60
117000,0
117500,60
118000,0
118500,60
119000,0
119500,60
120000,0
120500,60
121000,0
121500,60
122000,0
122500,60
123000,0
123500,60
124000,0
124500,60
125000,0
125500,60
126000,0
129500,0
131000,60
131250,60
131583,0
131917,60
132250,0
132583,60
132917,0
133250,60
133583,0
133917,60
134250,0
134583,60
134917,0
135333,0
135667,60
136000,0
136333,60
136667,0
137000,60
137333,0
137667,60
138000,0
138333,60
138667,0
139000,60
139333,0
139667,60
140000,0
140333,60
140667,0
141000,60
141333,0
141667,60
142000,0
142666,60
149000,60
150000,0
150500,12
151000,0
151500,12
151875,0
152125,12
152375,0
152625,12
152875,0
153125,12
153375,0
153625,12
154000,0
154283,60
154417,0
154700,60
154833,0
155116,60
155250,0
155533,60
155667,0
155950,60
156083,0
156366,60
156500,0
156783,60
156917,0
157200,60
157333,0
157616,60
157750,0
158033,60
158167,0
158450,60
158583,0
158866,60
159000,0
159283,60
159417,0
159700,60
159833,0
160116,60
160250,0
160533,60
160667,0
160950,60
161083,0
161366,60
161500,0
161783,60
161917,0
162200,60
162333,0
162616,60
162750,0
163033,60
163167,0
163450,60
163583,0
163866,60
164000,0
164283,60
164417,0
164700,60
164833,0
165116,60
165250,0
165533,60
165667,0
165950,60
166083,0
166366,60
166500,0
166783,60
166917,0
167200,60
167333,0
167616,60
167750,0
168033,60
168167,0
168450,60
168583,0
168866,60
169000,0
169283,60
169417,0
169700,60
169833,0
170116,60
170250,0
170533,60
170667,0
170950,60
171083,0
171366,60
171500,0
171783,60
171917,0
172200,60
172333,0
172616,60
172750,0
173033,60
173167,0
173450,60
173583,0
173866,60
174000,0
174283,60
174417,0
174700,60
174833,0
175116,60
175250,0
175533,60
175667,0
175950,60
176083,0
176366,60
176500,0
176783,60
176917,0
177200,60
177333,0
177616,60
177750,0
178033,60
178167,0
178450,60
178583,0
178866,60
179000,0
181417,0
181667,12
181917,0
182917,0
183167,12
183417,0
184417,0
184667,12
184917,0
185917,0
186167,12
186417,0
