0,0
1000,100
1250,0
2000,100
2250,0
2750,100
3000,0
3500,100
3750,0
4250,100
4500,0
5000,100
5250,0
5750,100
6000,0
6500,50
7000,25
8000,50
8500,25
8917,50
9250,25
9583,50
9917,25
10250,50
10583,25
10917,50
11250,25
11583,50
12167,25
13083,50
14500,100
14750,0
15000,100
15250,0
15500,100
15750,0
16000,100
16250,0
16500,100
16750,0
17000,100
17250,0
17500,100
17750,0
18000,100
18250,0
18750,100
20083,100
20417,0
20750,100
20917,0
21250,100
21417,0
21750,100
21917,0
22250,100
22417,0
22750,25
23083,0
23417,0
24000,0
24117,100
24250,0
24367,100
24500,0
24617,100
24750,0
24867,100
25000,0
25117,100
25250,0
25667,0
26000,100
26167,0
26500,100
26667,0
27000,100
27167,0
27500,100
27667,0
28250,100
29250,100
29550,50
29783,100
29917,0
30117,100
30250,0
30450,100
30583,0
30783,100
30917,0
31117,100
31250,0
31450,100
31583,0
31783,100
31917,0
32117,100
32250,0
32450,100
32583,0
32783,100
32917,0
33117,100
33250,0
33450,100
33583,0
33783,100
33917,0
34117,100
34250,0
34450,100
34583,0
34783,100
34917,0
35117,100
35250,0
35450,100
35583,0
35783,100
35917,0
36117,100
36250,0
36450,100
36583,0
36783,100
36917,0
37117,100
37250,0
37450,100
37583,0
37783,100
38083,0
38333,10
38583,0
38833,10
39083,0
39333,10
39583,0
39783,100
39917,0
40117,100
40250,0
40450,100
40583,0
40783,100
40917,0
41117,100
41250,0
41450,100
41583,0
41783,100
41917,0
42117,100
42250,0
42450,100
42583,0
42783,100
42917,0
43117,100
43250,0
43450,100
43583,0
43783,100
43917,0
44117,100
44250,0
44450,100
44583,0
44783,100
44917,0
45117,100
45250,0
45450,100
45583,0
45783,100
45917,0
46117,100
46250,0
46450,100
46583,0
46783,100
46917,0
47117,100
47250,0
47450,100
47583,0
50000,0
51000,100
51250,0
52000,100
52250,0
52750,100
53000,0
53500,100
53750,0
54250,100
54500,0
55000,100
55250,0
55750,100
56000,0
56500,50
57000,25
58000,50
58500,25
58917,50
59250,25
59583,50
59917,25
60250,50
60583,25
60917,50
61250,25
61583,50
62167,25
63083,50
64500,100
64750,0
65000,100
65250,0
65500,100
65750,0
66000,100
66250,0
66500,100
66750,0
67000,100
67250,0
67500,100
67750,0
68000,100
68250,0
68750,100
70083,100
70417,0
70750,100
70917,0
71250,100
71417,0
71750,100
71917,0
72250,100
72417,0
72750,25
73083,0
73417,0
74000,0
74117,100
74250,0
74367,100
74500,0
74617,100
74750,0
74867,100
75000,0
75117,100
75250,0
75667,0
76000,100
76167,0
76500,100
76667,0
77000,100
77167,0
77500,100
77667,0
78250,100
79250,100
79550,50
79783,100
79917,0
80117,100
80250,0
80450,100
80583,0
80783,100
80917,0
81117,100
81250,0
81450,100
81583,0
81783,100
81917,0
82117,100
82250,0
82450,100
82583,0
82783,100
82917,0
83117,100
83250,0
83450,100
83583,0
83783,100
83917,0
84117,100
84250,0
84450,100
84583,0
84783,100
84917,0
85117,100
85250,0
85450,100
85583,0
85783,100
85917,0
86117,100
86250,0
86450,100
86583,0
86783,100
86917,0
87117,100
87250,0
87450,100
87583,0
87783,100
88083,0
88333,10
88583,0
88833,10
89083,0
89333,10
89583,0
89783,100
89917,0
90117,100
90250,0
90450,100
90583,0
90783,100
90917,0
91117,100
91250,0
91450,100
91583,0
91783,100
91917,0
92117,100
92250,0
92450,100
92583,0
92783,100
92917,0
93117,100
93250,0
93450,100
93583,0
93783,100
93917,0
94117,100
94250,0
94450,100
94583,0
94783,100
94917,0
95117,100
95250,0
95450,100
95583,0
95783,100
95917,0
96117,100
96250,0
96450,100
96583,0
96783,100
96917,0
97117,100
97250,0
97450,100
97583,0
100000,0
